"Type","Source","Destination","Size (Bytes)","Alt Text","Anchor","Status Code","Status","Follow","Target","Rel","Path Type","Link Path","Link Position","Link Origin","Real Dimensions","Dimensions in Attributes","Display Dimensions","Potential Savings (bytes)"
"Image","https://www.columbiadoctors.org/locations/columbiadoctors-15-north-broadway/meet-our-team","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/locations/columbiadoctors-15-north-broadway/where-we-are","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/locations/columbiadoctors-1500-post-road","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/locations/columbiadoctors-154-pike-street","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/locations/columbiadoctors-1554-astor-avenue","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/locations/columbiadoctors-1978-crompond-road","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/locations/columbiadoctors-198-15-horace-harding-expressway","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/locations/columbiadoctors-1985-crompond-road","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/locations/columbiadoctors-1995-route-17m","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/locations/columbiadoctors-2026-richmond-road","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/locations/columbiadoctors-midtown/adult-services/allergy-immunology","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/locations/columbiadoctors-205-robin-road","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/locations/columbiadoctors-2200-northern-boulevard","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/locations/columbiadoctors-244-westchester-avenue","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/locations/columbiadoctors-2460-mickle-avenue","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/locations/columbiadoctors-25-rockwood-place","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/locations/columbiadoctors-26-indian-rock","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/locations/columbiadoctors-2649-strang-boulevard","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/locations/columbiadoctors-29-hospital-plaza","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/locations/columbiadoctors-32-strawberry-hill-court","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/locations/columbiadoctors-3-columbus-circle","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/locations/columbiadoctors-3019-merrick-road","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/locations/columbiadoctors-3219-east-tremont-avenue","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/locations/columbiadoctors-350-engle-street","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/locations/columbiadoctors-40-saw-mill-river-road","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/locations/columbiadoctors-430-west-116th-street","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/locations/columbiadoctors-4-studio-arcade","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/locations/columbiadoctors-450-west-end-avenue","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/locations/columbiadoctors-500-grand-avenue","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/locations/columbiadoctors-590-5th-avenue","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/locations/columbiadoctors-midtown/adult-services/cardiology","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/locations/columbiadoctors-516-west-168th-street","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/locations/columbiadoctors-575-madison-avenue","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/locations/columbiadoctors-60-haven-avenue","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/locations/columbiadoctors-688-white-plains-road","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/locations/columbiadoctors-693-white-plains-road","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/locations/columbiadoctors-696-white-plains-road","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/locations/columbiadoctors-700-white-plains-road","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/locations/columbiadoctors-745-route-17m","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
